GeoName,FIPS,GDP Impact,State,Unemploy Rate,GO_yieldImpact,REV_yieldImpact,infectedPCT
"Washington, AR",05143,-0.038776691,AR,0.028738852,0.286404945,0.380399933,0.00015051
"El Dorado, CA",06017,-0.044823424,CA,0.059779315,0.555908584,0.607437643,0.000150381
"Harrison, TX",48203,-0.040884036,TX,0.032499617,0.32058547,0.364016256,0.000150256
"Fulton, IN",18049,-0.044441926,IN,0.062111827,0.575230974,0.567544259,0.000150195
"Texas, OK",40139,-0.038824446,OK,0.037996921,0.364834721,0.252626036,0.000150128
"Weakley, TN",47183,-0.015446084,TN,0.040805298,0.36261983,0.397516409,0.000150024
"Daviess, IN",18027,-0.03335126,IN,0.062111827,0.56290137,0.623231638,0.000149921
"Platte, NE",31141,-0.02053986,NE,0.039880393,0.360452606,0.236160673,0.000149388
"Monroe, AR",05095,-0.019867307,AR,0.028738852,0.265383194,0.446449245,0.000149231
"Fall River, SD",46047,-0.019832687,SD,0.01875562,0.180828963,0.23594915,0.000148965
"Lavaca, TX",48285,-0.028269225,TX,0.032499617,0.306561458,0.322131455,0.000148854
"Smith, TN",47159,-0.012990927,TN,0.040805298,0.359890408,0.396782047,0.000148832
"Perquimans, NC",37143,-0.012512522,NC,0.052980406,0.462430224,0.351197855,0.000148555
"Uinta, WY",56041,-0.014147676,WY,0.031811213,0.285034526,0.59826222,0.000148324
"Grant, NM",35017,-0.032042886,NM,0.049731311,0.456636241,0.926714474,0.000148159
"Carroll, IN",18015,-0.010454308,IN,0.062111827,0.5374466,0.557378223,0.000148097
"Ottawa, OH",39123,-0.020308506,OH,0.082694966,0.722653729,0.923204603,0.000148057
"Clay, MO",29047,-0.048589939,MO,0.046852866,0.450663512,0.236532596,0.000148031
"Logan, KY",21141,-0.037852081,KY,0.080102497,0.720209857,0.191147489,0.000147591
"Williamson, TX",48491,-0.062459903,TX,0.032499617,0.344571577,0.679327551,0.00014732
"Clark, MO",29045,-0.008605582,MO,0.046852866,0.406212503,0.243587272,0.000147124
"Jay, IN",18075,-0.0426451,IN,0.062111827,0.573233424,0.324560794,0.0001468
"Breckinridge, KY",21027,-0.011349779,KY,0.080102497,0.690746983,0.364863878,0.000146506
"Monroe, OH",39111,-0.084291768,OH,0.082694966,0.793784562,0.393880951,0.000146477
"York, NE",31185,-0.023325873,NE,0.039880393,0.363549844,0.228975861,0.00014621
"Roane, WV",54087,-0.033803799,WV,0.024248714,0.242864056,0.453427284,0.000146113
"Nicollet, MN",27103,-0.037870622,MN,0.074738431,0.674819515,0.358782717,0.000145883
"Stewart, TN",47161,-0.005031069,TN,0.040805298,0.351041354,0.277006552,0.000145826
"East Carroll, LA",22035,0,LA,0.082517871,0.698577317,0.241013256,0.000145751
"Glacier, MT",30035,-0.040793054,MT,0.067713461,0.618596633,0.363989042,0.000145423
"Crenshaw, AL",01041,-0.043372641,AL,0.042297859,0.406301745,0.607003699,0.000145222
"Massac, IL",17127,-0.011050092,IL,0.048742569,0.424927879,0.21642907,0.000145222
"Hardy, WV",54031,-0.030119956,WV,0.024248714,0.238768691,0.320814399,0.00014518
"Southeast Fairbanks Census Area, AK*",02240,-0.054435422,AK,0.070586124,0.658082291,0.27371561,0.000145075
"Huerfano, CO",08055,-0.028525209,CO,0.026604143,0.256936316,0.401428506,0.000144991
"Treutlen, GA",13283,-0.010713943,GA,0.029935606,0.26533875,0.443711382,0.000144907
"Black Hawk, IA",19013,-0.039747401,IA,0.059400467,0.547058274,0.404785176,0.000144786
"Levy, FL",12075,-0.017853008,FL,0.029926153,0.273195296,0.24635327,0.000144568
"Wabaunsee, KS",20197,-0.029028029,KS,0.054451466,0.493244337,0.293939073,0.000144279
"Merced, CA",06047,-0.020260267,CA,0.059779315,0.528601477,0.446566783,0.000144051
"Washington, IL",17189,-0.021472581,IL,0.048742569,0.436514665,0.619678607,0.00014402
"Barnwell, SC",45011,-0.032087497,SC,0.042045613,0.391620478,0.682953194,0.000143775
"Upshur, TX",48459,-0.027090197,TX,0.032499617,0.305250722,0.310710139,0.000143702
"Pendleton, WV",54071,0,WV,0.024248714,0.205284035,0.230016996,0.000143493
"Nemaha, NE",31127,-0.008759727,NE,0.039880393,0.347356514,0.298368334,0.000143431
"Cameron, LA",22023,-0.038086236,LA,0.082517871,0.740918166,0.233390834,0.00014341
"Anderson, TN",47001,-0.046106245,TN,0.040805298,0.396705037,0.327466686,0.000142898
"Ogemaw, MI",26129,-0.037262286,MI,0.090799137,0.810109465,0.286647231,0.000142878
"Dallas, AR",05039,-0.024290249,AR,0.028738852,0.270300223,0.220389334,0.000142674
"Minidoka, ID",16067,-0.023652515,ID,0.053542309,0.479571613,0.146164133,0.000142592
"Watauga, NC",37189,-0.042138276,NC,0.052980406,0.495365472,0.308352191,0.000142407
"King and Queen, VA",51097,-0.029311594,VA,0.037150238,0.347091365,0.510922292,0.000142349
"Johnson, TX",48251,-0.04391705,TX,0.032499617,0.323957302,0.51529093,0.000142193
"La Paz, AZ",04012,-0.035355133,AZ,0.034713808,0.333183765,0.322380293,0.000142126
"Sweetwater, WY",56037,-0.0330116,WY,0.031811213,0.30600574,0.357329335,0.0001417
"Cabell, WV",54011,-0.035489752,WV,0.024248714,0.244738347,0.251628596,0.000141389
"Butler, MO",29023,-0.014845512,MO,0.046852866,0.413149495,0.245453698,0.00014125
"Roanoke (Independent City), VA",51770,0,VA,0.037150238,0.314505373,0.241013256,0.00014121
"Montgomery, IL",17135,-0.011446596,IL,0.048742569,0.425368677,0.244437048,0.000140776
"Allen, KY",21003,-0.022612859,KY,0.080102497,0.703268261,0.368232778,0.000140746
"St. Louis, MN",27137,-0.050766123,MN,0.074738431,0.689155572,0.47579851,0.000140654
"Oneida, WI",55085,-0.044959894,WI,0.055324744,0.518348922,0.295228563,0.000140469
"Fayette, OH",39047,-0.050264913,OH,0.082694966,0.755956567,0.538492961,0.000140228
"Seward, KS",20175,-0.005487784,KS,0.054451466,0.467074411,0.59567196,0.000140004
"Adair, IA",19001,-0.033419603,IA,0.059400467,0.540023598,0.420277801,0.000139821
"Caribou, ID",16029,-0.035553591,ID,0.053542309,0.492802158,0.683989938,0.000139762
"Winnebago, WI",55139,-0.048557685,WI,0.055324744,0.522348622,0.931654215,0.00013961
"Hempstead, AR",05057,-0.020996077,AR,0.028738852,0.266638059,0.247293393,0.000139328
"Surry, NC",37171,-0.033116658,NC,0.052980406,0.485336048,0.413711061,0.000139309
"Colusa, CA",06011,-0.036288161,CA,0.059779315,0.546419846,0.60488466,0.000139231
"Sullivan, NH",33019,-0.036564483,NH,0.074240945,0.669155867,0.322742021,0.000139063
"Highland, OH",39071,-0.024941588,OH,0.082694966,0.727804374,0.282961988,0.000139014
"Grant, OR",41023,-0.02317266,OR,0.03846563,0.351402458,0.186756727,0.000138908
"Larue, KY",21123,-0.022264084,KY,0.080102497,0.702880524,0.44997564,0.000138908
"Shelby, IL",17173,-0.027658777,IL,0.048742569,0.443391921,0.230271876,0.000138671
"Oconee, SC",45073,-0.02630762,SC,0.042045613,0.385194932,0.310476063,0.000138285
"Tillman, OK",40141,-0.038641802,OK,0.037996921,0.364631674,0.605588658,0.000137931
"Moultrie, IL",17139,-0.032529882,IL,0.048742569,0.448807176,0.312337203,0.000137922
"Morgan, OH",39115,-0.03520277,OH,0.082694966,0.739211832,0.23252836,0.000137855
"Llano, TX",48299,-0.016157854,TX,0.032499617,0.293097126,0.366302021,0.000137646
"Nicholas, KY",21181,-0.017700263,KY,0.080102497,0.697806879,0.398190656,0.000137571
"Renville, MN",27129,-0.020131458,MN,0.074738431,0.655098709,0.374822958,0.000137476
"Dallam, TX",48111,-0.018677721,TX,0.032499617,0.295898488,0.398483024,0.000137231
"Walker, TX",48471,-0.0175226,TX,0.032499617,0.294614329,0.465855039,0.000137041
"Trinity, TX",48455,-0.023662497,TX,0.032499617,0.301440114,0.220201567,0.000136509
"Escambia, AL",01053,-0.029002,AL,0.042297859,0.390325761,0.377343229,0.000136489
"Choctaw, OK",40023,-0.009892038,OK,0.037996921,0.332670274,0.557210042,0.000136314
"Duplin, NC",37061,-0.040881265,NC,0.052980406,0.49396804,0.409291335,0.000136191
"Gasconade, MO",29073,-0.025587294,MO,0.046852866,0.425091242,0.400549746,0.000135999
"Medina, TX",48325,-0.026998756,TX,0.032499617,0.305149066,0.230004358,0.000135701
"Rappahannock, VA",51157,-0.023688057,VA,0.037150238,0.340839623,0.309692525,0.000135685
"Union, OH",39159,-0.063893591,OH,0.082694966,0.771107704,0.412007543,0.000135621
"Worth, IA",19195,-0.041698211,IA,0.059400467,0.549227008,0.287974061,0.000135483
"Hamilton, IA",19079,-0.009328705,IA,0.059400467,0.513241505,0.350245544,0.000135382
"Cascade, MT",30013,-0.033619511,MT,0.067713461,0.610621733,0.312663122,0.000135192
"Williamson, IL",17199,-0.023499131,IL,0.048742569,0.4387676,0.248042081,0.000135141
"Powhatan, VA",51145,-0.031648343,VA,0.037150238,0.349689153,0.250479592,0.000134898
"Stephenson, IL",17177,-0.034821413,IL,0.048742569,0.451354695,0.927545559,0.000134838
"Bullitt, KY",21029,-0.048856176,KY,0.080102497,0.732443219,0.626556,0.000134678
"Erie, OH",39043,-0.071802011,OH,0.082694966,0.779899575,0.571747247,0.000134651
"Pleasants, WV",54073,-0.031874009,WV,0.024248714,0.240718689,0.452850064,0.000134048
"Chautauqua, NY",36013,-0.026408861,NY,0.049713377,0.450221013,0.411704692,0.000133961
"Jefferson, ID",16051,-0.042134987,ID,0.053542309,0.500118761,0.253616252,0.000133909
"Gallia, OH",39053,-0.005519931,OH,0.082694966,0.706213123,0.349106301,0.000133788
"Rockwall, TX",48397,-0.049982098,TX,0.032499617,0.330699878,0.932080272,0.000133441
"Shasta, CA",06089,-0.021773081,CA,0.059779315,0.530283287,0.309119736,0.000133274
"Cass, TX",48067,-0.027735747,TX,0.032499617,0.305968387,0.412101577,0.000133218
"Outagamie, WI",55087,-0.048024303,WI,0.055324744,0.521755656,0.383032989,0.00013306
"Obion, TN",47131,-0.015929747,TN,0.040805298,0.363157523,0.445271481,0.000133027
"Williams, ND",38105,-0.034506778,ND,0.047437045,0.439952641,0.285823032,0.000133018
"Huntingdon, PA",42061,-0.021756482,PA,0.123671112,1.071158089,0.619763524,0.000132908
"Lycoming, PA",42081,-0.044428254,PA,0.123671112,1.096362524,0.886047706,0.000132393
"Greene, AR",05055,-0.025554396,AR,0.028738852,0.271705588,0.321319423,0.000132377
"Macon, MO",29121,-0.019519569,MO,0.046852866,0.41834569,0.144927927,0.000132301
"Dunn, WI",55033,-0.047017079,WI,0.055324744,0.520635916,0.236062138,0.000132252
"Independence, AR",05063,-0.014903576,AR,0.028738852,0.259864965,0.245471065,0.000132188
"Anderson, KY",21005,-0.025530907,KY,0.080102497,0.706512284,0.292893049,0.000131886
"Doniphan, KS",20043,-0.018262245,KS,0.054451466,0.481275908,0.445969155,0.000131579
"Prince Edward, VA",51147,-0.022500652,VA,0.037150238,0.339519573,0.320406017,0.000131567
"McDonald, MO",29119,-0.030470538,MO,0.046852866,0.430519992,0.406177382,0.000131366
"Union, FL",12125,-0.019159526,FL,0.029926153,0.274647765,0.44623754,0.000131259
"Stevens, WA",53065,-0.017390565,WA,0.085517589,0.743305508,0.618457635,0.000131225
"Ferry, WA",53019,-0.016338998,WA,0.085517589,0.742136471,0.286667766,0.000131113
"Major, OK",40093,-0.030553496,OK,0.037996921,0.355639823,0.412944394,0.000131079
"Oglethorpe, GA",13221,-0.055548933,GA,0.029935606,0.315182257,0.457121976,0.00013107
"Clermont, OH",39025,-0.030401465,OH,0.082694966,0.733874173,0.926223509,0.000130796
"Boone, IL",17007,-0.065899653,IL,0.048742569,0.485904684,0.693066748,0.000130734
"Ross, OH",39141,-0.024249899,OH,0.082694966,0.727035416,0.561504622,0.000130436
"Caroline, VA",51033,-0.027651639,VA,0.037150238,0.345245977,0.562522117,0.000130187
"Nelson, KY",21179,-0.055112899,KY,0.080102497,0.73939888,0.238483679,0.000129777
"Mercer, IL",17131,-0.031133617,IL,0.048742569,0.447254935,0.322988224,0.000129559
"Clallam, WA",53009,-0.030195075,WA,0.085517589,0.757540411,0.230960409,0.000129314
"Huron, MI",26063,-0.025468534,MI,0.090799137,0.796998233,0.283119602,0.000129111
"Saline, KS",20169,-0.024781039,KS,0.054451466,0.488522916,0.428713827,0.000129094
"Vermillion, IN",18165,-0.020732168,IN,0.062111827,0.548872599,0.560452433,0.000129049
"Santa Cruz, AZ",04023,-0.054174726,AZ,0.034713808,0.354105695,0.213497334,0.000129038
"Hawaii, HI",15001,-0.039685752,HI,0.090523755,0.810472332,0.37333945,0.000129024
"Newton, AR",05101,-0.003184362,AR,0.028738852,0.246836598,0.614208418,0.000128982
"Tazewell, IL",17179,-0.049211965,IL,0.048742569,0.467352815,0.418525328,0.00012898
"Monroe, TN",47123,-0.047523371,TN,0.040805298,0.398280471,0.931344842,0.000128908
"Anoka, MN",27003,-0.058013203,MN,0.074738431,0.697212224,0.264146002,0.00012888
"Grainger, TN",47057,-0.023487019,TN,0.040805298,0.371559018,0.354480437,0.000128645
"Champaign, OH",39021,-0.035844288,OH,0.082694966,0.739925014,0.927851511,0.000128584
"Franklin, GA",13119,-0.036608962,GA,0.029935606,0.294126501,0.224073984,0.000128485
"Marquette, WI",55077,-0.040365079,WI,0.055324744,0.51324082,0.253086855,0.000128419
"Hood River, OR",41027,-0.065389954,OR,0.03846563,0.398335846,0.631501418,0.000128304
"Karnes, TX",48255,-0.046262434,TX,0.032499617,0.326564689,0.457153786,0.000128197
"Lee, VA",51105,-0.001292664,VA,0.037150238,0.31594244,0.241399905,0.000128079
"Columbia, AR",05027,-0.029641113,AR,0.028738852,0.276248832,0.602896462,0.000127894
"De Witt, IL",17039,-0.017968752,IL,0.048742569,0.432619422,0.599405142,0.000127894
"Osceola, MI",26133,-0.058137499,MI,0.090799137,0.833316649,0.651577689,0.000127877
"Lincoln, NC",37109,-0.02919573,NC,0.052980406,0.480977113,0.322408582,0.000127742
"Lawrence, IL",17101,-0.013781934,IL,0.048742569,0.427964895,0.351577549,0.000127567
"Gilmer, GA",13123,-0.045005503,GA,0.029935606,0.30346102,0.234765944,0.000127514
"Stanly, NC",37167,-0.031642258,NC,0.052980406,0.483696943,0.239481511,0.000127376
"Wheeler, GA",13309,0,GA,0.029935606,0.253427953,0.440506735,0.000127307
"Beltrami, MN",27007,-0.02777048,MN,0.074738431,0.663591087,0.230305288,0.000127151
"Winston, AL",01133,-0.02641969,AL,0.042297859,0.38745498,0.146991823,0.000126963
"Ballard, KY",21007,-0.035717813,KY,0.080102497,0.717837169,0.45119029,0.000126775
"Colbert, AL",01033,-0.03170599,AL,0.042297859,0.393331813,0.148573008,0.000126717
"Buncombe, NC",37021,-0.052832822,NC,0.052980406,0.507254705,0.154892255,0.000126344
"Geary, KS",20061,-0.011162584,KS,0.054451466,0.473383143,0.244352097,0.000126302
"Page, VA",51139,-0.019488121,VA,0.037150238,0.336170512,0.235846087,0.000125513
"Dorchester, MD",24019,-0.018680298,MD,0.040513085,0.363741532,0.185413016,0.000125278
"Taney, MO",29213,-0.054990138,MO,0.046852866,0.457778678,0.43774967,0.000125161
"Macon, IL",17115,-0.040556007,IL,0.048742569,0.457729899,0.323935926,0.000124989
"Logan, OK",40083,-0.023547066,OK,0.037996921,0.347850705,0.467657017,0.000124971
"Clay, KS",20027,-0.026956269,KS,0.054451466,0.490941141,0.40095922,0.000124969
"Clay, IA",19041,-0.02160492,IA,0.059400467,0.526889097,0.399358578,0.000124875
"White, IN",18181,-0.049709246,IN,0.062111827,0.581086706,0.38366997,0.000124471
"Atchison, KS",20005,-0.025907657,KS,0.054451466,0.489775389,0.248762496,0.000124432
"Greene, OH",39057,-0.035426642,OH,0.082694966,0.739460713,0.623852406,0.000124307
"Clatsop, OR",41007,-0.06004887,OR,0.03846563,0.392398109,0.935091344,0.000124304
"Dade, GA",13083,-0.017863828,GA,0.029935606,0.273287349,0.227272009,0.0001241
"Crawford, WI",55023,-0.033783942,WI,0.055324744,0.505924505,0.35756035,0.000123985
"Coffee, TN",47031,-0.030647342,TN,0.040805298,0.37951922,0.402063257,0.00012385
"Van Zandt, TX",48467,-0.031449072,TX,0.032499617,0.310096526,0.29118734,0.000123697
"Schoolcraft, MI",26153,-0.055880106,MI,0.090799137,0.830807082,0.317154474,0.000123548
"Gratiot, MI",26057,-0.0347241,MI,0.090799137,0.807287738,0.414191863,0.000122817
"Bureau, IL",17011,-0.018245297,IL,0.048742569,0.43292686,0.308064541,0.000122594
"Val Verde, TX",48465,-0.02597686,TX,0.032499617,0.304013014,0.293026438,0.000122387
"Fountain, IN",18045,-0.053251274,IN,0.062111827,0.585024414,0.933058115,0.000122354
"Lancaster, NE",31109,-0.023772811,NE,0.039880393,0.36404671,0.35456592,0.000122223
"Murray, MN",27101,-0.025204445,MN,0.074738431,0.6607384,0.229537761,0.000122041
"Caldwell, NC",37027,-0.030337272,NC,0.052980406,0.482246177,0.311681372,0.000121687
"Barbour, AL",01005,-0.028869097,AL,0.042297859,0.39017801,0.370104081,0.000121526
"Nevada, AR",05099,-0.014849443,AR,0.028738852,0.259804785,0.921571743,0.000121183
"Lamar, TX",48277,-0.016215493,TX,0.032499617,0.293161204,0.352305451,0.000120339
"Wayne, TN",47181,-0.019956297,TN,0.040805298,0.367633879,0.241877267,0.000119954
"Giles, VA",51071,-0.014646778,VA,0.037150238,0.330788342,0.217504875,0.000119617
"Butler, KS",20015,-0.034638643,KS,0.054451466,0.499481713,0.453676994,0.000119562
"Maverick, TX",48323,-0.043788584,TX,0.032499617,0.323814485,0.381766044,0.000119206
"Gibson, IN",18051,-0.043357475,IN,0.062111827,0.574025379,0.624911283,0.000118839
"Lafayette, FL",12067,-0.016338542,FL,0.029926153,0.271511648,0.507041922,0.000118737
"Fulton, OH",39051,-0.051111576,OH,0.082694966,0.756897811,0.383956424,0.000118692
"Tattnall, GA",13267,-0.017623423,GA,0.029935606,0.273020089,0.599301851,0.000118643
"Okeechobee, FL",12093,-0.034207498,FL,0.029926153,0.291376746,0.403128136,0.000118573
"Laurens, SC",45059,-0.049362296,SC,0.042045613,0.410825045,0.315204932,0.000118531
"Catoosa, GA",13047,-0.020374267,GA,0.029935606,0.276078229,0.263527578,0.000118378
"Madison, KY",21151,-0.044202277,KY,0.080102497,0.727269433,0.210514475,0.000118296
"Hancock, GA",13141,-0.004701424,GA,0.029935606,0.258654572,0.297154454,0.000118245
"Hamilton, TX",48193,-0.025998283,TX,0.032499617,0.30403683,0.229775206,0.000118189
"Pottawattamie, IA",19155,-0.026087671,IA,0.059400467,0.531872616,0.411608621,0.000118018
"Kaufman, TX",48257,-0.02670586,TX,0.032499617,0.30482345,0.221111867,0.000117514
"Robertson, TX",48395,-0.020053749,TX,0.032499617,0.297428233,0.241906416,0.000117137
"Mitchell, TX",48335,-0.038215724,TX,0.032499617,0.317619081,0.286932414,0.000117028
"King William, VA",51101,-0.020193173,VA,0.037150238,0.336954325,0.374841417,0.000116632
"Tyler, WV",54095,-0.05788882,WV,0.024248714,0.269639615,0.238619473,0.000116401
"Onslow, NC",37133,-0.011304319,NC,0.052980406,0.461087054,0.413662898,0.000116198
"Harvey, KS",20079,-0.029573131,KS,0.054451466,0.493850332,0.370314664,0.000116181
"McCreary, KY",21147,-0.004937196,KY,0.080102497,0.683618049,0.348931999,0.00011607
"Lee, TX",48287,-0.037604064,TX,0.032499617,0.316939092,0.233176511,0.000116016
"Leon, TX",48289,-0.05989168,TX,0.032499617,0.341716458,0.215207333,0.000114916
"Kiowa, OK",40075,-0.012461254,OK,0.037996921,0.335526498,0.285507894,0.000114837
"Sharp, AR",05135,-0.016234953,AR,0.028738852,0.26134507,0.445362771,0.000114666
"Caldwell, TX",48055,-0.049918763,TX,0.032499617,0.330629467,0.62687383,0.000114511
"Hart, GA",13147,-0.022984286,GA,0.029935606,0.278979813,0.282376539,0.000114482
"Boone, IA",19015,-0.016315713,IA,0.059400467,0.521009033,0.598910702,0.000114355
"Cass, NE",31025,-0.01641315,NE,0.039880393,0.3558649,0.280411046,0.000114294
"Scott, MN",27139,-0.062959421,MN,0.074738431,0.702710984,0.248848788,0.000114084
"Cherokee, TX",48073,-0.024149675,TX,0.032499617,0.301981714,0.620479352,0.000113969
"Barry, MI",26015,-0.040850391,MI,0.090799137,0.814098398,0.253232017,0.000113729
"Crittenden, KY",21055,-0.021050057,KY,0.080102497,0.701530879,0.600326791,0.000113559
"Oceana, MI",26127,-0.046895496,MI,0.090799137,0.820818801,0.674672081,0.000113349
"Cooper, MO",29053,-0.024530202,MO,0.046852866,0.423916061,0.248350485,0.000112937
"Fannin, TX",48147,-0.016909283,TX,0.032499617,0.293932497,0.922187862,0.000112632
"Greene, IA",19073,-0.027748357,IA,0.059400467,0.533718817,0.230228571,0.000112511
"Johnson, TN",47091,-0.01898775,TN,0.040805298,0.366557136,0.353134661,0.000112435
"Knox, OH",39083,-0.037285457,OH,0.082694966,0.741527176,0.286654162,0.00011232
"Cheyenne, NE",31033,-0.032448391,NE,0.039880393,0.373691438,0.450212373,0.000112233
"Uintah, UT",49047,-0.031924051,UT,0.031016817,0.298071528,0.511703704,0.000111938
"Union, OR",41061,-0.027765058,OR,0.03846563,0.356507872,0.249318063,0.000111794
